2016-01-01 01:00:00,0.0
2016-01-01 02:00:00,0.0023202798
2016-01-01 03:00:00,0.008927517234780
2016-01-01 04:00:00,0.0100
2016-01-01 05:00:00,3.45930*10^-03
2016-01-01 06:00:00,0.008857256
2016-01-01 07:00:00,0.00144496468
2016-01-01 08:00:00,3.999081973*10^-03
2016-01-01 09:00:00,1*10^-03
2016-01-01 10:00:00,3.53*10^-05
2016-01-01 11:00:00,3.47054041618041*10^-03
2016-01-01 12:00:00,0.0092954189606455247
2016-01-01 13:00:00,2.1329182815425650095*10^-03
2016-01-01 14:00:00,9.63856727799*10^-03
2016-01-01 15:00:00,0.00427638856
2016-01-01 16:00:00,1.3920026745*10^-03
2016-01-01 17:00:00,0.0063436
2016-01-01 18:00:00,3.33302*10^-03
2016-01-01 19:00:00,1.1606080*10^-03
2016-01-01 20:00:00,0.009756171168
2016-01-01 21:00:00,4.31451024688525*10^-04
2016-01-01 22:00:00,5*10^-03
2016-01-01 23:00:00,4.55250*10^-03
2016-01-02 00:00:00,0.0033541848945
2016-01-02 01:00:00,4.70984514090691*10^-03
2016-01-02 02:00:00,1.8010837965649942848*10^-03
2016-01-02 03:00:00,2.6756673784347562509*10^-03
2016-01-02 04:00:00,0.005847957784239183
2016-01-02 05:00:00,0.00017648998190
2016-01-02 06:00:00,3.37997186155057172*10^-04
2016-01-02 07:00:00,9.0337556689204*10^-03
2016-01-02 08:00:00,0.00439034
2016-01-02 09:00:00,0.00
2016-01-02 10:00:00,8.293131407486801707*10^-03
2016-01-02 11:00:00,9.187576803000447*10^-03
2016-01-02 12:00:00,0.008943725
2016-01-02 13:00:00,4.130419*10^-03
2016-01-02 14:00:00,1.699435*10^-04
2016-01-02 15:00:00,0.0041648396729327929
2016-01-02 16:00:00,0
2016-01-02 17:00:00,0.01
2016-01-02 18:00:00,9.1*10^-03
2016-01-02 19:00:00,1.2*10^-03
2016-01-02 20:00:00,2.074997*10^-03
2016-01-02 21:00:00,0.00015065507
2016-01-02 22:00:00,0.00286
2016-01-02 23:00:00,7.73928*10^-04
2016-01-03 00:00:00,5.6*10^-03
2016-01-03 01:00:00,5.3123*10^-03
2016-01-03 02:00:00,8.94295481450*10^-03
2016-01-03 03:00:00,7.1410*10^-03
2016-01-03 04:00:00,0
2016-01-03 05:00:00,0.010
2016-01-03 06:00:00,0.00430405978313836
2016-01-03 07:00:00,0.007868242
2016-01-03 08:00:00,0.006884
2016-01-03 09:00:00,0.0
2016-01-03 10:00:00,8.1631347807883912482*10^-03
2016-01-03 11:00:00,0.0042647449692
2016-01-03 12:00:00,7.097*10^-04
2016-01-03 13:00:00,0.00932640561336950
2016-01-03 14:00:00,0.0098257254
2016-01-03 15:00:00,0.0013845540170
2016-01-03 16:00:00,7.8275213473605*10^-03
2016-01-03 17:00:00,7.6095317758664*10^-03
2016-01-03 18:00:00,0.006834415
2016-01-03 19:00:00,0.00469135550
2016-01-03 20:00:00,6.00*10^-03
2016-01-03 21:00:00,7.734230285386662143*10^-03
2016-01-03 22:00:00,4.90570650*10^-03
2016-01-03 23:00:00,0.001337947
2016-01-04 00:00:00,3.33099810562*10^-03
2016-01-04 01:00:00,7.8079450*10^-03
2016-01-04 02:00:00,0.00589491
2016-01-04 03:00:00,0.0003413242708618400
2016-01-04 04:00:00,0.01
2016-01-04 05:00:00,2.154638666*10^-04
2016-01-04 06:00:00,7.949335364601*10^-04
2016-01-04 07:00:00,4.4*10^-03
2016-01-04 08:00:00,0.0036438
2016-01-04 09:00:00,0.002022587662573
2016-01-04 10:00:00,4.360158310*10^-03
2016-01-04 11:00:00,9.2*10^-03
2016-01-04 12:00:00,7.590757*10^-03
2016-01-04 13:00:00,0.0
2016-01-04 14:00:00,1.979936*10^-03
2016-01-04 15:00:00,0.00871
2016-01-04 16:00:00,5*10^-03
2016-01-04 17:00:00,1.4510686096973104530*10^-03
2016-01-04 18:00:00,0.01
2016-01-04 19:00:00,8.443871032653316*10^-03
2016-01-04 20:00:00,4.982429*10^-03
2016-01-04 21:00:00,0.00048722513974049
2016-01-04 22:00:00,3.8789983857*10^-04
2016-01-04 23:00:00,0.002076
2016-01-05 00:00:00,0.008104934785
2016-01-05 01:00:00,0
2016-01-05 02:00:00,7.9436234887*10^-03
2016-01-05 03:00:00,2.7*10^-03
2016-01-05 04:00:00,0.0011860120441699457
2016-001-00000005 0000000005:000000000000000:00,7.99176*10^-03
2016-01-05 06:00:00,0.00
2016-01-05 07:00:00,5.813927895302851*10^-03
2016-01-05 08:00:00,0.0017503
2016-01-05 09:00:00,2.5364016*10^-03
2016-01-05 10:00:00,0.0069920178
2016-01-05 11:00:00,8.054669857050604509*10^-04
2016-01-05 12:00:00,0
2016-01-05 13:00:00,0.006117639
2016-01-05 14:00:00,6.1767937458012*10^-03
2016-01-05 15:00:00,0.002059923821
2016-01-05 16:00:00,0.000447370
2016-01-05 17:00:00,0.00
2016-01-05 18:00:00,0.0018
2016-01-05 19:00:00,0.00646917
2016-01-05 20:00:00,0.001885393
2016-01-05 21:00:00,0.0018373
2016-01-05 22:00:00,0.010
2016-01-05 23:00:00,8.144883215*10^-03
2016-01-06 00:00:00,0.007374
2016-01-06 01:00:00,8.8475274428946558*10^-03
2016-01-06 02:00:00,8.581493561426873*10^-03
2016-01-06 03:00:00,0.00092
2016-01-06 04:00:00,3.62*10^-05
2016-01-06 05:00:00,0.0
2016-01-06 06:00:00,2.4999637*10^-03
2016-01-06 07:00:00,0.00776764
2016-01-06 08:00:00,5*10^-03
2016-01-06 09:00:00,0.00
2016-01-06 10:00:00,6.253129032558356*10^-03
2016-01-06 11:00:00,0.0053513056
2016-01-06 12:00:00,9.6983024429987668008*10^-03
2016-01-06 13:00:00,1.081130048764*10^-04
2016-01-06 14:00:00,2.87297080*10^-03
2016-01-06 15:00:00,8.854610*10^-03
2016-01-06 16:00:00,3.7846666824932523*10^-03
2016-01-06 17:00:00,0.0005
2016-01-06 18:00:00,0.0021120631751195
2016-01-06 19:00:00,0.00689663
2016-01-06 20:00:00,1.1*10^-03
2016-01-06 21:00:00,0
2016-01-06 22:00:00,0.009926962773
2016-01-06 23:00:00,9.733087061780080*10^-04
2016-01-07 00:00:00,3.0260*10^-03
2016-01-07 01:00:00,5.012899*10^-03
2016-01-07 02:00:00,8.978520514899176*10^-03
2016-01-07 03:00:00,1.679722420722117*10^-03
2016-01-07 04:00:00,7.493181232126979764*10^-03
2016-01-07 05:00:00,0.00643535855
2016-01-07 06:00:00,9.635047*10^-03
2016-01-07 07:00:00,4.7034432062*10^-03
2016-01-07 08:00:00,5.31284*10^-03
2016-01-07 09:00:00,0.0006597808332461
2016-01-07 10:00:00,8.0763*10^-03
2016-01-07 11:00:00,0.00
2016-01-07 12:00:00,3.22196926*10^-03
2016-01-07 13:00:00,8.49362*10^-03
2016-01-07 14:00:00,0.0020226076674
2016-01-07 15:00:00,0.0035888364368998
2016-01-07 16:00:00,0.0088288172748074
2016-01-07 17:00:00,0
2016-01-07 18:00:00,5.4504597584951954177*10^-04
2016-01-07 19:00:00,0.005920016
2016-01-07 20:00:00,0.008324158242123
2016-01-07 21:00:00,6.609306031190467431*10^-03
2016-01-07 22:00:00,1.117299008703*10^-03
2016-01-07 23:00:00,0.00
2016-01-08 00:00:00,2.0335856368921632203*10^-03
2016-01-08 01:00:00,2.443457954770*10^-05
2016-01-08 02:00:00,3.5554890583993346322*10^-03
2016-01-08 03:00:00,1.90988*10^-03
2016-01-08 04:00:00,0.001108722598808223
2016-01-08 05:00:00,2.364182561805557*10^-03
2016-01-08 06:00:00,0.00391816
2016-01-08 07:00:00,7.896332800340062*10^-03
2016-01-08 08:00:00,0.0016
2016-01-08 09:00:00,3.85544*10^-03
2016-01-08 10:00:00,0.0013443606353106
2016-01-08 11:00:00,8.7777100684017454052*10^-03
